Country,year,num_conflicts,avg_intensity,max_intensity,avg_duration,total_duration,conflict_type_count,has_territory_conflict,has_government_conflict,has_both_conflict,conflicts_past_3years,intensity_past_3years
Myanmar (Burma),2009,3,1,1,124,124,1,1,0,0,2.666666667,1
Myanmar (Burma),2010,2,1,1,,0,1,1,0,0,2.333333333,1
Myanmar (Burma),2011,3,1,1,3202,6404,1,1,0,0,2.666666667,1
Myanmar (Burma),2012,1,1,1,,0,1,1,0,0,2,1
Myanmar (Burma),2013,4,1,1,115,230,1,1,1,0,2.666666667,1
Myanmar (Burma),2014,3,1,1,,0,1,1,1,0,2.666666667,1
Myanmar (Burma),2015,4,1,1,377.6666667,1133,1,1,1,0,3.666666667,1
Myanmar (Burma),2016,2,1,1,,0,1,1,0,0,3,1
Myanmar (Burma),2017,4,1,1,6,6,1,1,1,0,3.333333333,1
Myanmar (Burma),2018,3,1,1,,0,1,1,1,0,3,1
Myanmar (Burma),2019,3,1,1,2021,4042,1,1,1,0,3.333333333,1
Myanmar (Burma),2020,1,1,1,1506,1506,1,1,0,0,2.333333333,1
Myanmar (Burma),2021,5,1,1,120,120,1,1,1,0,3,1
Myanmar (Burma),2022,5,1.2,2,,0,1,1,1,0,3.666666667,1.066666667
Myanmar (Burma),2023,6,1.166666667,2,,0,1,1,1,0,5.333333333,1.122222222
Nepal,1960,1,1,1,,0,1,0,1,0,1,1
Nepal,1961,1,1,1,,0,1,0,1,0,1,1
Nepal,1962,1,1,1,1036,1036,1,0,1,0,1,1
Nepal,1996,1,1,1,,0,1,0,1,0,1,1
Nepal,1997,1,1,1,,0,1,0,1,0,1,1
Nepal,1998,1,1,1,,0,1,0,1,0,1,1
Nepal,1999,1,1,1,,0,1,0,1,0,1,1
Nepal,2000,1,1,1,,0,1,0,1,0,1,1
Nepal,2001,1,1,1,,0,1,0,1,0,1,1
Nepal,2002,1,2,2,,0,1,0,1,0,1,1.333333333
Nepal,2003,1,2,2,,0,1,0,1,0,1,1.666666667
Nepal,2004,1,2,2,,0,1,0,1,0,1,2
Nepal,2005,1,2,2,,0,1,0,1,0,1,2
Nepal,2006,1,1,1,3681,3681,1,0,1,0,1,1.666666667
Nicaragua,1977,1,1,1,,0,1,0,1,0,1,1
Nicaragua,1978,1,2,2,,0,1,0,1,0,1,1.5
Nicaragua,1979,1,2,2,647,647,1,0,1,0,1,1.666666667
Nicaragua,1982,1,1,1,,0,1,0,1,0,1,1.666666667
Nicaragua,1983,1,2,2,,0,1,0,1,0,1,1.666666667
Nicaragua,1984,1,2,2,,0,1,0,1,0,1,1.666666667
Nicaragua,1985,1,2,2,,0,1,0,1,0,1,2
Nicaragua,1986,1,2,2,,0,1,0,1,0,1,2
Nicaragua,1987,1,2,2,,0,1,0,1,0,1,2
Nicaragua,1988,1,2,2,,0,1,0,1,0,1,2
Nicaragua,1989,1,1,1,,0,1,0,1,0,1,1.666666667
Nicaragua,1990,1,1,1,2920,2920,1,0,1,0,1,1.333333333
Niger,1991,1,1,1,,0,1,0,1,0,1,1
Niger,1992,1,1,1,353,353,1,0,1,0,1,1
Niger,1994,1,1,1,133,133,1,1,0,0,1,1
Niger,1995,1,1,1,0,0,1,1,0,0,1,1
Niger,1997,1,1,1,40,40,1,0,1,0,1,1
Niger,2007,1,1,1,,0,1,0,1,0,1,1
Niger,2008,1,1,1,566,566,1,0,1,0,1,1
Niger,2015,1,1,1,,0,1,1,0,0,1,1
Niger,2016,1,1,1,,0,1,1,0,0,1,1
Niger,2017,1,1,1,,0,1,1,0,0,1,1
Niger,2018,1,1,1,,0,1,1,0,0,1,1
Niger,2019,1,1,1,,0,1,1,0,0,1,1
Niger,2020,1,1,1,,0,1,1,0,0,1,1
Niger,2021,2,1,1,,0,1,1,1,0,1.333333333,1
Niger,2022,2,1,1,,0,1,1,1,0,1.666666667,1
Niger,2023,2,1,1,,0,1,1,1,0,2,1
Nigeria,1966,1,1,1,195,195,1,0,1,0,1,1
Nigeria,1967,1,2,2,,0,1,1,0,0,1,1.5
Nigeria,1968,1,2,2,,0,1,1,0,0,1,1.666666667
Nigeria,1969,1,2,2,,0,1,1,0,0,1,2
Nigeria,1970,1,2,2,921,921,1,1,0,0,1,2
Nigeria,2004,2,1,1,192,384,1,1,0,0,1.333333333,1.666666667
Nigeria,2009,1,1,1,4,4,1,0,1,0,1.333333333,1.333333333
Nigeria,2011,1,1,1,,0,1,0,1,0,1.333333333,1
Nigeria,2012,1,1,1,,0,1,0,1,0,1,1
Nigeria,2013,1,2,2,,0,1,0,1,0,1,1.333333333
Nigeria,2014,1,2,2,,0,1,0,1,0,1,1.666666667
Nigeria,2015,2,2,2,,0,1,1,1,0,1.333333333,2
Nigeria,2016,2,1.5,2,,0,1,1,1,0,1.666666667,1.833333333
Nigeria,2017,2,1.5,2,,0,1,1,1,0,2,1.666666667
Nigeria,2018,2,1,1,,0,1,1,1,0,2,1.333333333
Nigeria,2019,2,1.5,2,,0,1,1,1,0,2,1.333333333
Nigeria,2020,2,1.5,2,,0,1,1,1,0,2,1.333333333
Nigeria,2021,3,1.333333333,2,,0,2,1,1,0,2.333333333,1.444444444
Nigeria,2022,3,1.333333333,2,,0,2,1,1,0,2.666666667,1.388888889
Nigeria,2023,3,1.333333333,2,,0,1,1,1,0,3,1.333333333
"North Korea, South Korea",1949,1,1,1,,0,1,1,0,0,1,1
"North Korea, South Korea",1950,1,2,2,,0,1,1,0,0,1,1.5
"North Korea, South Korea",1951,1,2,2,,0,1,1,0,0,1,1.666666667
"North Korea, South Korea",1952,1,2,2,,0,1,1,0,0,1,2
"North Korea, South Korea",1953,1,2,2,1518,1518,1,1,0,0,1,2
North Macedonia,2001,1,1,1,106,106,1,0,1,0,1,1
Oman,1957,1,1,1,26,26,1,1,0,0,1,1
Oman,1969,1,1,1,,0,1,0,1,0,1,1
Oman,1970,1,1,1,,0,1,0,1,0,1,1
Oman,1971,1,1,1,,0,1,0,1,0,1,1
Oman,1972,1,1,1,,0,1,0,1,0,1,1
Oman,1973,1,1,1,,0,1,0,1,0,1,1
Oman,1974,1,1,1,,0,1,0,1,0,1,1
Oman,1975,1,1,1,2171,2171,1,0,1,0,1,1
Pakistan,1971,1,2,2,265,265,1,1,0,0,1,2
Pakistan,1974,1,2,2,,0,1,1,0,0,1,2
Pakistan,1975,1,1,1,,0,1,1,0,0,1,1.666666667
Pakistan,1976,1,1,1,,0,1,1,0,0,1,1.333333333
Pakistan,1977,1,1,1,917,917,1,1,0,0,1,1
Pakistan,1990,1,1,1,0,0,1,0,1,0,1,1
Pakistan,1994,1,1,1,,0,1,0,1,0,1,1
Pakistan,1995,1,1,1,,0,1,0,1,0,1,1
Pakistan,1996,1,1,1,855,855,1,0,1,0,1,1
Pakistan,2004,1,1,1,146,146,1,1,0,0,1,1
Pakistan,2006,1,1,1,,0,1,1,0,0,1,1
Pakistan,2007,2,1,1,,0,1,1,1,0,1.333333333,1
Pakistan,2008,2,1.5,2,,0,1,1,1,0,1.666666667,1.166666667
Pakistan,2009,2,1.5,2,1304,1304,1,1,1,0,2,1.333333333
Pakistan,2010,1,2,2,,0,1,0,1,0,1.666666667,1.666666667
Pakistan,2011,2,1.5,2,,0,1,1,1,0,1.666666667,1.666666667
Pakistan,2012,2,1.5,2,,0,1,1,1,0,1.666666667,1.666666667
Pakistan,2013,2,1.5,2,,0,1,1,1,0,2,1.5
Pakistan,2014,2,1.5,2,,0,1,1,1,0,2,1.5
Pakistan,2015,2,1.5,2,,0,2,1,1,0,2,1.5
Pakistan,2016,3,1,1,1937,1937,2,1,1,0,2.333333333,1.333333333
Pakistan,2017,2,1,1,,0,2,1,1,0,2.333333333,1.166666667
Pakistan,2018,2,1,1,,0,2,1,1,0,2.333333333,1
Pakistan,2019,3,1,1,1099,1099,1,1,1,0,2.333333333,1
Pakistan,2020,2,1,1,,0,1,1,1,0,2.333333333,1
Pakistan,2021,3,1,1,,0,1,1,1,0,2.666666667,1
Pakistan,2022,3,1,1,,0,1,1,1,0,2.666666667,1
Pakistan,2023,3,1,1,,0,1,1,1,0,3,1
Panama,1989,1,1,1,0,0,1,0,1,0,1,1
"Panama, United States of America",1989,1,1,1,0,0,1,0,1,0,1,1
Papua New Guinea,1990,1,1,1,236,236,1,1,0,0,1,1
Papua New Guinea,1992,1,1,1,,0,1,1,0,0,1,1
Papua New Guinea,1993,1,1,1,,0,1,1,0,0,1,1
Papua New Guinea,1994,1,1,1,,0,1,1,0,0,1,1
Papua New Guinea,1995,1,1,1,,0,1,1,0,0,1,1
Papua New Guinea,1996,1,1,1,1579,1579,1,1,0,0,1,1
Paraguay,1947,1,2,2,143,143,1,0,1,0,1,2
Paraguay,1954,1,1,1,0,0,1,0,1,0,1,1.5
Paraguay,1989,1,1,1,0,0,1,0,1,0,1,1.333333333
Peru,1965,1,1,1,150,150,1,0,1,0,1,1
Peru,1982,1,1,1,,0,1,0,1,0,1,1
Peru,1983,1,2,2,,0,1,0,1,0,1,1.333333333
Peru,1984,1,2,2,,0,1,0,1,0,1,1.666666667
Peru,1985,1,2,2,,0,1,0,1,0,1,2
Peru,1986,1,1,1,,0,1,0,1,0,1,1.666666667
Peru,1987,1,1,1,,0,1,0,1,0,1,1.333333333
Peru,1988,1,2,2,,0,1,0,1,0,1,1.333333333
Peru,1989,1,2,2,,0,1,0,1,0,1,1.666666667
Peru,1990,1,2,2,,0,1,0,1,0,1,2
Peru,1991,1,2,2,,0,1,0,1,0,1,2
Peru,1992,1,2,2,,0,1,0,1,0,1,2
Peru,1993,1,1,1,,0,1,0,1,0,1,1.666666667
Peru,1994,1,1,1,,0,1,0,1,0,1,1.333333333
Peru,1995,1,1,1,,0,1,0,1,0,1,1
Peru,1996,1,1,1,,0,1,0,1,0,1,1
Peru,1997,1,1,1,,0,1,0,1,0,1,1
Peru,1998,1,1,1,,0,1,0,1,0,1,1
Peru,1999,1,1,1,6305,6305,1,0,1,0,1,1
Peru,2007,1,1,1,,0,1,0,1,0,1,1
Peru,2008,1,1,1,,0,1,0,1,0,1,1
Peru,2009,1,1,1,,0,1,0,1,0,1,1
Peru,2010,1,1,1,1142,1142,1,0,1,0,1,1
Philippines,1946,1,2,2,,0,1,0,1,0,1,2
Philippines,1947,1,2,2,,0,1,0,1,0,1,2
Philippines,1948,1,2,2,,0,1,0,1,0,1,2
Philippines,1949,1,2,2,,0,1,0,1,0,1,2
Philippines,1950,1,2,2,,0,1,0,1,0,1,2
Philippines,1951,1,2,2,,0,1,0,1,0,1,2
Philippines,1952,1,2,2,,0,1,0,1,0,1,2
Philippines,1953,1,2,2,,0,1,0,1,0,1,2
Philippines,1954,1,2,2,3075,3075,1,0,1,0,1,2
Philippines,1969,1,1,1,,0,1,0,1,0,1,1.666666667
Philippines,1970,2,1,1,,0,1,1,1,0,1.333333333,1.333333333
Philippines,1971,2,1,1,,0,1,1,1,0,1.666666667,1
Philippines,1972,2,1,1,,0,1,1,1,0,2,1
Philippines,1973,2,1,1,,0,1,1,1,0,2,1
Philippines,1974,2,1,1,,0,1,1,1,0,2,1
Philippines,1975,2,1,1,,0,1,1,1,0,2,1
Philippines,1976,2,1,1,,0,1,1,1,0,2,1
Philippines,1977,2,1,1,,0,1,1,1,0,2,1
Philippines,1978,2,1.5,2,,0,1,1,1,0,2,1.166666667
Philippines,1979,2,1,1,,0,1,1,1,0,2,1.166666667
Philippines,1980,2,1,1,,0,1,1,1,0,2,1.166666667
Philippines,1981,2,1.5,2,,0,1,1,1,0,2,1.166666667
Philippines,1982,2,1.5,2,,0,1,1,1,0,2,1.333333333
Philippines,1983,2,1.5,2,,0,1,1,1,0,2,1.5
Philippines,1984,2,1.5,2,,0,1,1,1,0,2,1.5
Philippines,1985,2,1.5,2,,0,1,1,1,0,2,1.5
Philippines,1986,2,1.5,2,,0,1,1,1,0,2,1.5
Philippines,1987,2,1.5,2,,0,1,1,1,0,2,1.5
Philippines,1988,2,1,1,,0,1,1,1,0,2,1.333333333
Philippines,1989,2,1,1,,0,1,1,1,0,2,1.166666667
Philippines,1990,2,1.5,2,7287,7287,1,1,1,0,2,1.166666667
Philippines,1991,1,2,2,,0,1,0,1,0,1.666666667,1.5
Philippines,1992,1,1,1,,0,1,0,1,0,1.333333333,1.5
Philippines,1993,2,1,1,,0,1,1,1,0,1.333333333,1.333333333
Philippines,1994,2,1,1,,0,1,1,1,0,1.666666667,1
Philippines,1995,2,1,1,9556,9556,1,1,1,0,2,1
Philippines,1996,1,1,1,,0,1,1,0,0,1.666666667,1
Philippines,1997,2,1,1,37,37,1,1,1,0,1.666666667,1
Philippines,1998,1,1,1,,0,1,1,0,0,1.333333333,1
Philippines,1999,2,1,1,,0,1,1,1,0,1.666666667,1
Philippines,2000,2,1.5,2,,0,1,1,1,0,1.666666667,1.166666667
Philippines,2001,2,1,1,,0,1,1,1,0,2,1.166666667
Philippines,2002,2,1,1,,0,1,1,1,0,2,1.166666667
Philippines,2003,2,1,1,,0,1,1,1,0,2,1
Philippines,2004,2,1,1,,0,1,1,1,0,2,1
Philippines,2005,2,1,1,,0,1,1,1,0,2,1
Philippines,2006,2,1,1,,0,1,1,1,0,2,1
Philippines,2007,2,1,1,,0,1,1,1,0,2,1
Philippines,2008,2,1,1,,0,1,1,1,0,2,1
Philippines,2009,2,1,1,,0,1,1,1,0,2,1
Philippines,2010,2,1,1,,0,1,1,1,0,2,1
Philippines,2011,2,1,1,,0,1,1,1,0,2,1
Philippines,2012,2,1,1,,0,1,1,1,0,2,1
Philippines,2013,2,1,1,,0,1,1,1,0,2,1
Philippines,2014,2,1,1,,0,1,1,1,0,2,1
Philippines,2015,2,1,1,,0,1,1,1,0,2,1
Philippines,2016,3,1,1,,0,1,1,1,0,2.333333333,1
Philippines,2017,3,1.333333333,2,,0,2,1,1,0,2.666666667,1.111111111
Philippines,2018,3,1,1,,0,1,1,1,0,3,1.111111111
Philippines,2019,3,1,1,,0,1,1,1,0,3,1.111111111
Philippines,2020,3,1,1,10165,10165,1,1,1,0,3,1
Philippines,2021,2,1,1,,0,1,1,1,0,2.666666667,1
Philippines,2022,2,1,1,,0,1,1,1,0,2.333333333,1
Philippines,2023,2,1,1,,0,1,1,1,0,2,1
Romania,1989,1,1,1,7,7,1,0,1,0,1,1
Russia (Soviet Union),1946,4,1.5,2,0,0,1,1,0,0,4,1.5
Russia (Soviet Union),1947,3,1.666666667,2,,0,1,1,0,0,3.5,1.583333333
Russia (Soviet Union),1948,3,1.333333333,2,823,1646,1,1,0,0,3.333333333,1.5
Russia (Soviet Union),1949,1,1,1,,0,1,1,0,0,2.333333333,1.333333333
Russia (Soviet Union),1950,1,1,1,1461,1461,1,1,0,0,1.666666667,1.111111111
Russia (Soviet Union),1990,2,1,1,4,4,1,1,0,0,1.333333333,1
Russia (Soviet Union),1991,1,1,1,477,477,1,1,0,0,1.333333333,1
Russia (Soviet Union),1993,1,1,1,2,2,1,0,1,0,1.333333333,1
Russia (Soviet Union),1994,1,1,1,,0,1,1,0,0,1,1
Russia (Soviet Union),1995,1,2,2,,0,1,1,0,0,1,1.333333333
Russia (Soviet Union),1996,1,2,2,713,713,1,1,0,0,1,1.666666667
Russia (Soviet Union),1999,2,1.5,2,7,7,1,1,0,0,1.333333333,1.833333333
Russia (Soviet Union),2000,1,2,2,,0,1,1,0,0,1.333333333,1.833333333
Russia (Soviet Union),2001,1,1,1,,0,1,1,0,0,1.333333333,1.5
Russia (Soviet Union),2002,1,2,2,,0,1,1,0,0,1,1.666666667
Russia (Soviet Union),2003,1,1,1,,0,1,1,0,0,1,1.333333333
Russia (Soviet Union),2004,1,2,2,,0,1,1,0,0,1,1.666666667
Russia (Soviet Union),2005,1,1,1,,0,1,1,0,0,1,1.333333333
Russia (Soviet Union),2006,1,1,1,,0,1,1,0,0,1,1.333333333
Russia (Soviet Union),2007,2,1,1,2978,2978,1,1,0,0,1.333333333,1
Russia (Soviet Union),2008,1,1,1,,0,1,1,0,0,1.333333333,1
Russia (Soviet Union),2009,1,1,1,,0,1,1,0,0,1.333333333,1
Russia (Soviet Union),2010,1,1,1,,0,1,1,0,0,1,1
Russia (Soviet Union),2011,1,1,1,,0,1,1,0,0,1,1
Russia (Soviet Union),2012,1,1,1,,0,1,1,0,0,1,1
Russia (Soviet Union),2013,1,1,1,,0,1,1,0,0,1,1
Russia (Soviet Union),2014,1,1,1,,0,1,1,0,0,1,1
Russia (Soviet Union),2015,2,1,1,2884,2884,1,1,0,0,1.333333333,1
Russia (Soviet Union),2016,1,1,1,,0,1,1,0,0,1.333333333,1
Russia (Soviet Union),2017,1,1,1,,0,1,1,0,0,1.333333333,1
Russia (Soviet Union),2018,1,1,1,,0,1,1,0,0,1,1
Russia (Soviet Union),2019,1,1,1,,0,1,1,0,0,1,1
Russia (Soviet Union),2020,1,1,1,1976,1976,1,1,0,0,1,1
Russia (Soviet Union),2023,1,1,1,,0,1,0,1,0,1,1
"Russia (Soviet Union), Ukraine",2022,1,2,2,,0,1,0,0,1,1,2
"Russia (Soviet Union), Ukraine",2023,1,2,2,,0,1,0,0,1,1,2
Rwanda,1990,1,2,2,,0,1,0,1,0,1,2
Rwanda,1991,1,1,1,,0,1,0,1,0,1,1.5
Rwanda,1992,1,1,1,,0,1,0,1,0,1,1.333333333
Rwanda,1993,1,1,1,,0,1,0,1,0,1,1
Rwanda,1994,1,2,2,1370,1370,1,0,1,0,1,1.333333333
Rwanda,1996,1,1,1,,0,1,0,1,0,1,1.333333333
Rwanda,1997,1,2,2,,0,1,0,1,0,1,1.666666667
Rwanda,1998,1,2,2,,0,1,0,1,0,1,1.666666667
Rwanda,1999,1,1,1,,0,1,0,1,0,1,1.666666667
Rwanda,2000,1,1,1,,0,1,0,1,0,1,1.333333333
Rwanda,2001,1,2,2,,0,1,0,1,0,1,1.333333333
Rwanda,2002,1,1,1,2270,2270,1,0,1,0,1,1.333333333
Rwanda,2009,1,2,2,,0,1,0,1,0,1,1.666666667
Rwanda,2010,1,1,1,,0,1,0,1,0,1,1.333333333
Rwanda,2011,1,1,1,,0,1,0,1,0,1,1.333333333
Rwanda,2012,1,1,1,1385,1385,1,0,1,0,1,1
Rwanda,2016,1,1,1,231,231,1,0,1,0,1,1
Rwanda,2019,1,1,1,,0,1,0,1,0,1,1
Rwanda,2020,1,1,1,585,585,1,0,1,0,1,1
Rwanda,2022,1,1,1,,0,1,0,1,0,1,1
Rwanda,2023,1,1,1,,0,1,0,1,0,1,1
Saudi Arabia,1979,1,1,1,14,14,1,0,1,0,1,1
Senegal,1990,1,1,1,122,122,1,1,0,0,1,1
Senegal,1992,1,1,1,,0,1,1,0,0,1,1
Senegal,1993,1,1,1,441,441,1,1,0,0,1,1
Senegal,1995,1,1,1,218,218,1,1,0,0,1,1
Senegal,1997,1,1,1,,0,1,1,0,0,1,1
Senegal,1998,1,1,1,594,594,1,1,0,0,1,1
Senegal,2000,1,1,1,,0,1,1,0,0,1,1
Senegal,2001,1,1,1,605,605,1,1,0,0,1,1
Senegal,2003,1,1,1,264,264,1,1,0,0,1,1
Senegal,2011,1,1,1,10,10,1,1,0,0,1,1
Serbia (Yugoslavia),1991,2,1.5,2,5,5,1,1,0,0,2,1.5
Serbia (Yugoslavia),1992,1,1,1,254,254,1,1,0,0,1.5,1.25
Serbia (Yugoslavia),1998,1,2,2,,0,1,1,0,0,1.333333333,1.5
Serbia (Yugoslavia),1999,1,2,2,625,625,1,1,0,0,1,1.666666667
Sierra Leone,1991,1,1,1,,0,1,0,1,0,1,1
Sierra Leone,1992,1,1,1,,0,1,0,1,0,1,1
Sierra Leone,1993,1,1,1,,0,1,0,1,0,1,1
Sierra Leone,1994,1,1,1,,0,1,0,1,0,1,1
Sierra Leone,1995,1,2,2,,0,1,0,1,0,1,1.333333333
Sierra Leone,1996,1,1,1,,0,1,0,1,0,1,1.333333333
Sierra Leone,1997,1,1,1,,0,1,0,1,0,1,1.333333333
Sierra Leone,1998,1,2,2,,0,1,0,1,0,1,1.333333333
Sierra Leone,1999,1,2,2,,0,1,0,1,0,1,1.666666667
Sierra Leone,2000,1,1,1,,0,1,0,1,0,1,1.666666667
Sierra Leone,2001,1,1,1,3916,3916,1,0,1,0,1,1.333333333
Somalia,1982,1,1,1,,0,1,0,1,0,1,1
Somalia,1983,1,1,1,,0,1,0,1,0,1,1
Somalia,1984,1,1,1,731,731,1,0,1,0,1,1
Somalia,1986,1,1,1,,0,1,0,1,0,1,1
Somalia,1987,1,1,1,,0,1,0,1,0,1,1
Somalia,1988,1,2,2,,0,1,0,1,0,1,1.333333333
Somalia,1989,1,1,1,,0,1,0,1,0,1,1.333333333
Somalia,1990,1,2,2,,0,1,0,1,0,1,1.666666667
Somalia,1991,1,2,2,,0,1,0,1,0,1,1.666666667
Somalia,1992,1,2,2,,0,1,0,1,0,1,2
Somalia,1993,1,1,1,,0,1,0,1,0,1,1.666666667
Somalia,1994,1,1,1,,0,1,0,1,0,1,1.333333333
Somalia,1995,1,1,1,,0,1,0,1,0,1,1
Somalia,1996,1,1,1,3945,3945,1,0,1,0,1,1
Somalia,2001,1,1,1,,0,1,0,1,0,1,1
Somalia,2002,1,1,1,534,534,1,0,1,0,1,1
Somalia,2006,1,1,1,,0,1,0,1,0,1,1
Somalia,2007,1,2,2,,0,1,0,1,0,1,1.333333333
Somalia,2008,1,2,2,,0,1,0,1,0,1,1.666666667
Somalia,2009,1,2,2,,0,1,0,1,0,1,2
Somalia,2010,1,2,2,,0,1,0,1,0,1,2
Somalia,2011,1,2,2,,0,1,0,1,0,1,2
Somalia,2012,1,2,2,,0,1,0,1,0,1,2
Somalia,2013,1,1,1,,0,1,0,1,0,1,1.666666667
Somalia,2014,1,2,2,,0,1,0,1,0,1,1.666666667
Somalia,2015,1,2,2,,0,1,0,1,0,1,1.666666667
Somalia,2016,1,2,2,,0,1,0,1,0,1,2
Somalia,2017,1,2,2,,0,1,0,1,0,1,2
Somalia,2018,2,1.5,2,174,174,2,1,1,0,1.333333333,1.833333333
Somalia,2019,2,1.5,2,,0,1,1,1,0,1.666666667,1.666666667
Somalia,2020,2,1.5,2,,0,1,1,1,0,2,1.5
Somalia,2021,2,1.5,2,929,929,1,1,1,0,2,1.5
Somalia,2022,1,2,2,,0,1,0,1,0,1.666666667,1.666666667
Somalia,2023,1,2,2,,0,1,0,1,0,1.333333333,1.833333333
South Africa,1966,1,1,1,,0,1,1,0,0,1,1
South Africa,1967,1,1,1,,0,1,1,0,0,1,1
South Africa,1968,1,1,1,,0,1,1,0,0,1,1
South Africa,1969,1,1,1,,0,1,1,0,0,1,1
South Africa,1970,1,1,1,,0,1,1,0,0,1,1
South Africa,1971,1,1,1,,0,1,1,0,0,1,1
South Africa,1972,1,1,1,,0,1,1,0,0,1,1
South Africa,1973,1,1,1,,0,1,1,0,0,1,1
South Africa,1974,1,1,1,,0,1,1,0,0,1,1
South Africa,1975,1,1,1,,0,1,1,0,0,1,1
South Africa,1976,1,1,1,,0,1,1,0,0,1,1
South Africa,1977,1,1,1,,0,1,1,0,0,1,1
South Africa,1978,1,2,2,,0,1,1,0,0,1,1.333333333
South Africa,1979,1,1,1,,0,1,1,0,0,1,1.333333333
South Africa,1980,1,2,2,,0,1,1,0,0,1,1.666666667
South Africa,1981,2,1.5,2,,0,1,1,1,0,1.333333333,1.5
South Africa,1982,2,1.5,2,,0,1,1,1,0,1.666666667,1.666666667
South Africa,1983,2,1.5,2,876,876,1,1,1,0,2,1.5
South Africa,1984,1,1,1,,0,1,1,0,0,1.666666667,1.333333333
South Africa,1985,2,1,1,,0,1,1,1,0,1.666666667,1.166666667
South Africa,1986,2,1.5,2,,0,1,1,1,0,1.666666667,1.166666667
South Africa,1987,2,1.5,2,,0,1,1,1,0,2,1.333333333
South Africa,1988,2,1.5,2,1284,1284,1,1,1,0,2,1.5
South Africa,1989,1,1,1,8161,8161,1,1,0,0,1.666666667,1.333333333
South Sudan,2011,1,1,1,,0,1,0,1,0,1,1
South Sudan,2012,1,1,1,,0,1,0,1,0,1,1
South Sudan,2013,1,1,1,,0,1,0,1,0,1,1
South Sudan,2014,1,2,2,,0,1,0,1,0,1,1.333333333
South Sudan,2015,1,1,1,,0,1,0,1,0,1,1.333333333
South Sudan,2016,1,1,1,,0,1,0,1,0,1,1.333333333
South Sudan,2017,1,1,1,,0,1,0,1,0,1,1
South Sudan,2018,1,1,1,,0,1,0,1,0,1,1
South Sudan,2019,1,1,1,,0,1,0,1,0,1,1
South Sudan,2020,1,1,1,,0,1,0,1,0,1,1
South Sudan,2021,1,1,1,3782,3782,1,0,1,0,1,1
"South Sudan, Sudan",2012,1,1,1,274,274,1,1,0,0,1,1
South Vietnam,1955,1,2,2,,0,1,1,0,0,1,2
South Vietnam,1956,1,2,2,,0,1,1,0,0,1,2
South Vietnam,1957,1,2,2,,0,1,1,0,0,1,2
South Vietnam,1958,1,2,2,,0,1,1,0,0,1,2
South Vietnam,1959,1,2,2,,0,1,1,0,0,1,2
South Vietnam,1960,1,2,2,,0,1,1,0,0,1,2
South Vietnam,1961,1,2,2,,0,1,1,0,0,1,2
South Vietnam,1962,1,2,2,,0,1,1,0,0,1,2
South Vietnam,1963,1,2,2,,0,1,1,0,0,1,2
South Vietnam,1964,1,2,2,3533,3533,1,1,0,0,1,2
"South Vietnam, Vietnam (North Vietnam)",1965,1,2,2,,0,1,1,0,0,1,2
"South Vietnam, Vietnam (North Vietnam)",1966,1,2,2,,0,1,1,0,0,1,2
"South Vietnam, Vietnam (North Vietnam)",1967,1,2,2,,0,1,1,0,0,1,2
"South Vietnam, Vietnam (North Vietnam)",1968,1,2,2,,0,1,1,0,0,1,2
"South Vietnam, Vietnam (North Vietnam)",1969,1,2,2,,0,1,1,0,0,1,2
"South Vietnam, Vietnam (North Vietnam)",1970,1,2,2,,0,1,1,0,0,1,2
"South Vietnam, Vietnam (North Vietnam)",1971,1,2,2,,0,1,1,0,0,1,2
"South Vietnam, Vietnam (North Vietnam)",1972,1,2,2,,0,1,1,0,0,1,2
"South Vietnam, Vietnam (North Vietnam)",1973,1,2,2,,0,1,1,0,0,1,2
"South Vietnam, Vietnam (North Vietnam)",1974,1,2,2,,0,1,1,0,0,1,2
"South Vietnam, Vietnam (North Vietnam)",1975,1,2,2,3407,3407,1,1,0,0,1,2
South Yemen,1964,1,1,1,,0,1,1,0,0,1,1
South Yemen,1965,1,1,1,,0,1,1,0,0,1,1
South Yemen,1966,1,1,1,,0,1,1,0,0,1,1
South Yemen,1967,1,1,1,1099,1099,1,1,0,0,1,1
South Yemen,1986,1,2,2,7,7,1,0,1,0,1,1.333333333
"South Yemen, Yemen (North Yemen)",1972,1,1,1,241,241,1,0,0,1,1,1
"South Yemen, Yemen (North Yemen)",1979,1,1,1,0,0,1,0,0,1,1,1
Spain,1978,1,1,1,,0,1,1,0,0,1,1
Spain,1979,1,1,1,,0,1,1,0,0,1,1
Spain,1980,1,1,1,,0,1,1,0,0,1,1
Spain,1981,1,1,1,,0,1,1,0,0,1,1
Spain,1982,1,1,1,1529,1529,1,1,0,0,1,1
Spain,1985,1,1,1,,0,1,1,0,0,1,1
Spain,1986,1,1,1,,0,1,1,0,0,1,1
Spain,1987,1,1,1,738,738,1,1,0,0,1,1
Spain,1991,1,1,1,168,168,1,1,0,0,1,1
Sri Lanka,1971,1,2,2,40,40,1,0,1,0,1,2
Sri Lanka,1984,1,1,1,,0,1,1,0,0,1,1.5
Sri Lanka,1985,1,1,1,,0,1,1,0,0,1,1.333333333
Sri Lanka,1986,1,1,1,,0,1,1,0,0,1,1
Sri Lanka,1987,1,2,2,,0,1,1,0,0,1,1.333333333
Sri Lanka,1988,1,1,1,,0,1,1,0,0,1,1.333333333
Sri Lanka,1989,2,1,1,,0,1,1,1,0,1.333333333,1.333333333
